Unnamed: 0,index,Hospital Name,Address,State,ZIP Code,County Name,Condition,Measure Name,Score
1468,1468,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,TX,79106,POTTER,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1469,1469,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,UT,84148,SALT LAKE,Emergency Department (ED) Measures,Door to diagnostic eval,
1470,1470,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,AZ,86313,YAVAPAI,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1471,1471,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SD,57117,MINNEHAHA,Acute Myocardial Infarction (AMI),Median Time to ECG,
1472,1472,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IA,52246,JOHNSON,Emergency Department (ED) Measures,Admit Decision Time to ED Departure Time for Admitted Patients,105.0
1473,1473,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,AZ,85723,PIMA,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1474,1474,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,AZ,85723,PIMA,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1475,1475,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,MS,39216,HINDS,Emergency Department (ED) Measures,Door to diagnostic eval,
1476,1476,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,MN,56303,STEARNS,Acute Myocardial Infarction (AMI),Median Time to Transfer to Another Facility for Acute Coronary Intervention,
1477,1477,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IA,52246,JOHNSON,Preventative Care Measures,Patients assessed and given influenza vaccination,88.0
1478,1478,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,MS,39531,HARRISON,Emergency Department (ED) Measures,Median time to pain med,
1479,1479,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,IL,62959,WILLIAMSON,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1480,1480,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,LA,71101,CADDO,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,285.0
1481,1481,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,NV,89502,WASHOE,Preventative Care Measures,Patients assessed and given influenza vaccination,97.0
1482,1482,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,CO,81501,MESA,Emergency Department (ED) Measures,Door to diagnostic eval,
1483,1483,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,CA,94304,SANTA CLARA,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1484,1484,SEATTLE VA MEDICAL CENTER - VA PUGIT SOUND,1660 S. COLUMBIAN WAY,WA,98108,KING,Emergency Department (ED) Measures,Door to diagnostic eval,
1485,1485,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,AZ,85012,MARICOPA,Emergency Department (ED) Measures,Door to diagnostic eval,
1486,1486,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,TX,79106,POTTER,Acute Myocardial Infarction (AMI),Median Time to Transfer to Another Facility for Acute Coronary Intervention,
1487,1487,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,CA,92357,SAN BERNARD,Emergency Department (ED) Measures,Door to diagnostic eval,
1488,1488,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,MS,39531,HARRISON,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1489,1489,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,SD,57741,MEADE,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1490,1490,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,CA,94121,SAN FRANCIS,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1491,1491,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SD,57117,MINNEHAHA,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,171.0
1492,1492,BOISE VA MEDICAL CENTER,500 W. FORT STREET,ID,83702,ADA,Emergency Department (ED) Measures,Admit Decision Time to ED Departure Time for Admitted Patients,161.0
1493,1493,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,NM,87108,BERNALILLO,Acute Myocardial Infarction (AMI),Median Time to ECG,
1494,1494,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,CO,81501,MESA,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,180.0
1495,1495,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,MO,63106,SAINT LOUIS,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,13.0
1496,1496,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IA,52246,JOHNSON,Emergency Department (ED) Measures,Head CT results,
1497,1497,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,MO,63901,BUTLER,Acute Myocardial Infarction (AMI),Aspirin at Arrival,
1498,1498,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,LA,71360,RAPIDES,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1499,1499,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,KS,66622,SHAWNEE,Acute Myocardial Infarction (AMI),Median Time to ECG,
1500,1500,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,WY,82801,SHERIDAN,Emergency Department (ED) Measures,Admit Decision Time to ED Departure Time for Admitted Patients,
1501,1501,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,CA,90822,LOS ANGELES,Acute Myocardial Infarction (AMI),Median Time to ECG,
1502,1502,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,AZ,85012,MARICOPA,Emergency Department (ED) Measures,Head CT results,
1503,1503,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TX,76504,BELL,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,269.0
1504,1504,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,WY,82001,LARAMIE,Emergency Department (ED) Measures,Median time to pain med,
1505,1505,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,MN,56303,STEARNS,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1506,1506,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,NV,89086,CLARK,Acute Myocardial Infarction (AMI),Median Time to ECG,
1507,1507,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,SD,57741,MEADE,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1508,1508,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,TX,79106,POTTER,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,300.0
1509,1509,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,TX,78229,BEXAR,Emergency Department (ED) Measures,Median time to pain med,
1510,1510,OMAHA VA MEDICAL CENTER - VA NEBRASKA WESTERN IOWA,4101 WOOLWORTH AVENUE,NE,68105,DOUGLAS,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,179.0
1511,1511,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,TX,79106,POTTER,Emergency Department (ED) Measures,Door to diagnostic eval,
1512,1512,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,AR,72703,WASHINGTON,Acute Myocardial Infarction (AMI),Median Time to ECG,
1513,1513,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,OR,97239,MULTNOMAH,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1514,1514,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,CO,80220,DENVER,Emergency Department (ED) Measures,Head CT results,
1515,1515,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,CA,90822,LOS ANGELES,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,442.0
1516,1516,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,MT,59636,LEWIS AND C,Emergency Department (ED) Measures,Median time to pain med,
1517,1517,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,LA,71360,RAPIDES,Preventative Care Measures,Patients assessed and given influenza vaccination,58.0
1518,1518,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,IL,62959,WILLIAMSON,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1519,1519,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,TX,79106,POTTER,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1520,1520,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,AZ,85012,MARICOPA,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1521,1521,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OK,73104,OKLAHOMA,Acute Myocardial Infarction (AMI),Median Time to ECG,
1522,1522,BOISE VA MEDICAL CENTER,500 W. FORT STREET,ID,83702,ADA,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1523,1523,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,CO,80220,DENVER,Acute Myocardial Infarction (AMI),Aspirin at Arrival,
1524,1524,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,TX,78229,BEXAR,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1525,1525,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,TX,78229,BEXAR,Preventative Care Measures,Patients assessed and given influenza vaccination,86.0
1526,1526,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,MN,56303,STEARNS,Emergency Department (ED) Measures,Head CT results,
1527,1527,SEATTLE VA MEDICAL CENTER - VA PUGIT SOUND,1660 S. COLUMBIAN WAY,WA,98108,KING,Emergency Department (ED) Measures,Median time to pain med,
1528,1528,SEATTLE VA MEDICAL CENTER - VA PUGIT SOUND,1660 S. COLUMBIAN WAY,WA,98108,KING,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1529,1529,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,NM,87108,BERNALILLO,Preventative Care Measures,Patients assessed and given influenza vaccination,71.0
1530,1530,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,OR,97239,MULTNOMAH,Acute Myocardial Infarction (AMI),Median Time to ECG,
1531,1531,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,AR,72205,PULASKI,Acute Myocardial Infarction (AMI),Median Time to ECG,
1532,1532,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,NV,89502,WASHOE,Emergency Department (ED) Measures,Admit Decision Time to ED Departure Time for Admitted Patients,210.0
1533,1533,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,MS,39216,HINDS,Acute Myocardial Infarction (AMI),Median Time to ECG,
1534,1534,OMAHA VA MEDICAL CENTER - VA NEBRASKA WESTERN IOWA,4101 WOOLWORTH AVENUE,NE,68105,DOUGLAS,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1535,1535,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,MO,63901,BUTLER,Acute Myocardial Infarction (AMI),Median Time to ECG,
1536,1536,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,NM,87108,BERNALILLO,Acute Myocardial Infarction (AMI),Aspirin at Arrival,
1537,1537,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,CA,93703,FRESNO,Emergency Department (ED) Measures,Door to diagnostic eval,
1538,1538,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,IA,50310,POLK,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,252.0
1539,1539,DALLAS VA MEDICAL CENTER - VA NORTH TEXAS,4500 S. LANCASTER ROAD,TX,75216,DALLAS,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,333.0
1540,1540,FARGO VA MEDICAL CENTER,2101 ELM STREET,ND,58102,CASS,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1541,1541,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,CA,90822,LOS ANGELES,Emergency Department (ED) Measures,Door to diagnostic eval,
1542,1542,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,NV,89502,WASHOE,Emergency Department (ED) Measures,Head CT results,
1543,1543,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,CA,95655,SACRAMENTO,Acute Myocardial Infarction (AMI),Median Time to ECG,
1544,1544,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,MO,63106,SAINT LOUIS,Acute Myocardial Infarction (AMI),Median Time to ECG,
1545,1545,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TX,76504,BELL,Acute Myocardial Infarction (AMI),Aspirin at Arrival,
1546,1546,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,WA,99205,SPOKANE,Preventative Care Measures,Patients assessed and given influenza vaccination,89.0
1547,1547,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,CA,92161,SAN DIEGO,Emergency Department (ED) Measures,Door to diagnostic eval,
1548,1548,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,SD,57741,MEADE,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1549,1549,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,CA,94121,SAN FRANCIS,Emergency Department (ED) Measures,Median time to pain med,
1550,1550,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,AZ,85012,MARICOPA,Acute Myocardial Infarction (AMI),Aspirin at Arrival,
1551,1551,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,CO,81501,MESA,Emergency Department (ED) Measures,Head CT results,
1552,1552,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,WY,82001,LARAMIE,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,126.0
1553,1553,FARGO VA MEDICAL CENTER,2101 ELM STREET,ND,58102,CASS,Preventative Care Measures,Patients assessed and given influenza vaccination,96.0
1554,1554,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,AZ,85012,MARICOPA,Emergency Department (ED) Measures,Admit Decision Time to ED Departure Time for Admitted Patients,79.0
1555,1555,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,WY,82001,LARAMIE,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1556,1556,FARGO VA MEDICAL CENTER,2101 ELM STREET,ND,58102,CASS,Emergency Department (ED) Measures,Median time to pain med,
1557,1557,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,TX,77030,HARRIS,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1558,1558,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,OR,97239,MULTNOMAH,Emergency Department (ED) Measures,Door to diagnostic eval,
1559,1559,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,AZ,85012,MARICOPA,Preventative Care Measures,Patients assessed and given influenza vaccination,90.0
1560,1560,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,OR,97239,MULTNOMAH,Emergency Department (ED) Measures,Admit Decision Time to ED Departure Time for Admitted Patients,160.0
1561,1561,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,CA,92161,SAN DIEGO,Acute Myocardial Infarction (AMI),Median Time to ECG,
1562,1562,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,KS,66622,SHAWNEE,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,239.0
1563,1563,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,CO,81501,MESA,Acute Myocardial Infarction (AMI),Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,
1564,1564,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,CA,90822,LOS ANGELES,Emergency Department (ED) Measures,Median time to pain med,
1565,1565,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,WY,82001,LARAMIE,Acute Myocardial Infarction (AMI),Median Time to Transfer to Another Facility for Acute Coronary Intervention,
1566,1566,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OK,73104,OKLAHOMA,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1567,1567,FARGO VA MEDICAL CENTER,2101 ELM STREET,ND,58102,CASS,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1568,1568,BOISE VA MEDICAL CENTER,500 W. FORT STREET,ID,83702,ADA,Emergency Department (ED) Measures,Median time to pain med,
1569,1569,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,OK,74401,MUSKOGEE,Acute Myocardial Infarction (AMI),Median Time to Transfer to Another Facility for Acute Coronary Intervention,
1570,1570,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,LA,71101,CADDO,Preventative Care Measures,Patients assessed and given influenza vaccination,95.0
1571,1571,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,CA,92357,SAN BERNARD,Emergency Department (ED) Measures,Head CT results,
1572,1572,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,AZ,85012,MARICOPA,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1573,1573,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,MS,39531,HARRISON,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1574,1574,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,TX,79106,POTTER,Acute Myocardial Infarction (AMI),Median Time to ECG,10.0
1575,1575,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,LA,71101,CADDO,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1576,1576,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,MS,39216,HINDS,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1577,1577,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,MO,63106,SAINT LOUIS,Emergency Department (ED) Measures,Median time to pain med,
1578,1578,OMAHA VA MEDICAL CENTER - VA NEBRASKA WESTERN IOWA,4101 WOOLWORTH AVENUE,NE,68105,DOUGLAS,Acute Myocardial Infarction (AMI),Median Time to ECG,
1579,1579,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,MO,63901,BUTLER,Emergency Department (ED) Measures,Door to diagnostic eval,
1580,1580,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,MO,63106,SAINT LOUIS,Emergency Department (ED) Measures,Head CT results,
1581,1581,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,WA,99205,SPOKANE,Emergency Department (ED) Measures,Head CT results,
1582,1582,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SD,57117,MINNEHAHA,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1583,1583,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,LA,71101,CADDO,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1584,1584,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,AZ,85723,PIMA,Emergency Department (ED) Measures,Door to diagnostic eval,
1585,1585,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,MO,63901,BUTLER,Blood clot prevention and treatment,Hospital acquired potentially preventable venous thromboembolism,
1586,1586,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,WY,82801,SHERIDAN,Emergency Department (ED) Measures,Door to diagnostic eval,
1587,1587,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,MN,56303,STEARNS,Emergency Department (ED) Measures,Admit Decision Time to ED Departure Time for Admitted Patients,
1588,1588,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,TX,77030,HARRIS,Acute Myocardial Infarction (AMI),Median Time to Transfer to Another Facility for Acute Coronary Intervention,
1589,1589,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,CA,92161,SAN DIEGO,Emergency Department (ED) Measures,Median time to pain med,
1590,1590,OMAHA VA MEDICAL CENTER - VA NEBRASKA WESTERN IOWA,4101 WOOLWORTH AVENUE,NE,68105,DOUGLAS,Acute Myocardial Infarction (AMI),Median Time to Fibrinolysis,
1591,1591,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,WY,82001,LARAMIE,Acute Myocardial Infarction (AMI),Median Time to ECG,11.0
1592,1592,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TX,76504,BELL,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for discharged ED patients,
1593,1593,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,LA,71360,RAPIDES,Emergency Department (ED) Measures,Median time to pain med,
1594,1594,BOISE VA MEDICAL CENTER,500 W. FORT STREET,ID,83702,ADA,Emergency Department (ED) Measures,Median time from ED arrival to ED departure for admitted ED patients,217.0
